Category,Parent,Name,Geo,"Sub Category",Country,"Location Id",Results
geographic,Thailand,"Ang Thong City",narrow,city,Thailand,2237111,-1
geographic,Thailand,"Chom Thong",narrow,city,Thailand,790337,-1
geographic,Thailand,"U Thong",narrow,city,Thailand,2237240,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bueng Kan Province",hybrid,province,Thailand,2098311,2
geographic,Thailand,"Bueng Kan City",narrow,city,Thailand,2237356,2
geographic,Thailand,"Bueng Sam Phan",narrow,city,Thailand,2237177,-1
geographic,Thailand,"Bueng Khong Long",narrow,city,Thailand,2237354,-1
geographic,Thailand,"Bueng Bun",narrow,city,Thailand,2237561,-1
geographic,Thailand,"Bueng Na Rang",narrow,city,Thailand,2237187,-1
geographic,Thailand,"Ban Bueng",narrow,city,Thailand,2237266,-1
geographic,Thailand,"Thai Samakkhi",narrow,city,Thailand,3320160,-1
geographic,Thailand,"Chom Bueng",narrow,city,Thailand,2237752,-1
geographic,Thailand,"Nakhon Ratchasima Province",hybrid,province,Thailand,2098196,87
geographic,Thailand,"Nakhon Si Thammarat Province",hybrid,province,Thailand,2098421,35
geographic,Thailand,"Nakhon Ratchasima",narrow,city,Thailand,469414,37
geographic,Thailand,"Nakhon Pathom Province",hybrid,province,Thailand,2098409,8
geographic,Thailand,"Nakhon Pathom",narrow,city,Thailand,303914,6
geographic,Thailand,"Nakhon Phanom Province",hybrid,province,Thailand,2098411,4
geographic,Thailand,"Nakhon Phanom",narrow,city,Thailand,1489274,3
geographic,Thailand,"Nakhon Sawan Province",hybrid,province,Thailand,2098416,10
geographic,Thailand,"Nakhon Si Thammarat",narrow,city,Thailand,469415,26
geographic,Japan,Takamatsu,narrow,city,Japan,298232,50
geographic,Thailand,"Takua Thung District",narrow,district,Thailand,2237679,4
geographic,Japan,Takasaki,narrow,city,Japan,651653,32
geographic,Seychelles,"Anse Takamaka",narrow,city,Seychelles,2536531,1
geographic,"New Zealand",Takapuna,narrow,city,"New Zealand",1821937,7
geographic,Thailand,"Tak Province",hybrid,province,Thailand,1773295,27
geographic,Thailand,"Takua Pa",narrow,municipality,Thailand,612391,5
geographic,Japan,Takahata-machi,narrow,city,Japan,1120975,-1
geographic,Ghana,Sekondi-Takoradi,narrow,city,Ghana,1015897,-1
geographic,Thailand,"Ban Takat Ngao",narrow,city,Thailand,3218467,-1
geographic,Laos,"Ban Xieng Lom",narrow,city,Laos,3387411,1
geographic,Thailand,"Ban Ta Khun",narrow,city,Thailand,2237707,-1
geographic,Thailand,"Ban Chang",narrow,city,Thailand,2237272,3
geographic,Laos,"Ban Pak-Ou",narrow,city,Laos,303979,-1
geographic,Laos,"Ban Khiet Ngong",narrow,city,Laos,1220566,-1
geographic,Thailand,"Ban Khai",narrow,city,Thailand,2237273,-1
geographic,Thailand,"Ban Laem",narrow,city,Thailand,2237743,1
geographic,Thailand,"Ban Bueng",narrow,city,Thailand,2237266,-1
geographic,Thailand,"Sam Roi Yot",narrow,city,Thailand,2543854,9
geographic,Thailand,"Sam Phran",narrow,city,Thailand,1810159,1
geographic,India,Sam,narrow,city,India,1918377,-1
geographic,Vietnam,"Sam Son",narrow,city,Vietnam,2440584,3
geographic,Laos,"Sam Neua",narrow,city,Laos,2269393,-1
geographic,Texas,"Sam Rayburn",narrow,city,"United States",56607,-1
geographic,Thailand,"Sam Chuk",narrow,city,Thailand,2237237,-1
geographic,Thailand,"Sam Khok",narrow,city,Thailand,2237175,-1
geographic,Laos,"Sam Neua",narrow,city,Laos,5540405,-1
geographic,Thailand,"Mae Nam",narrow,city,Thailand,1182465,28
geographic,Thailand,"Mae Hong Son Province",hybrid,province,Thailand,2098173,51
geographic,Thailand,"Mae Rim",narrow,city,Thailand,1766192,16
geographic,Thailand,"Mae Hong Son",narrow,city,Thailand,297928,23
geographic,Thailand,"Mae Taeng",narrow,city,Thailand,1951349,2
geographic,Thailand,"Mae Wang",narrow,city,Thailand,2237291,-1
geographic,Thailand,"Mae Sot",narrow,city,Thailand,317132,13
geographic,Thailand,"Mae On",narrow,city,Thailand,1450344,4
geographic,Thailand,"Mae Chan",narrow,city,Thailand,2154261,3
geographic,Thailand,"Tha Yang",narrow,city,Thailand,1841246,4
geographic,Thailand,"Tha Mai",narrow,city,Thailand,2237265,-1
geographic,Thailand,"Tha Muang",narrow,city,Thailand,2237741,-1
geographic,Thailand,"Tha Sala",narrow,city,Thailand,2237660,-1
geographic,Thailand,"Tha Tum",narrow,city,Thailand,2237595,1
geographic,Thailand,"Tha Bo",narrow,city,Thailand,2237525,-1
geographic,Thailand,"Tha Wang Pha",narrow,city,Thailand,2237344,-1
geographic,Thailand,"Tha Maka",narrow,city,Thailand,2237740,-1
geographic,Thailand,"Tha Uthen",narrow,city,Thailand,2237483,-1
geographic,Thailand,"Mae Nam",narrow,city,Thailand,1182465,28
geographic,Thailand,"Mae Hong Son Province",hybrid,province,Thailand,2098173,51
geographic,Thailand,"Mae Rim",narrow,city,Thailand,1766192,16
geographic,Thailand,"Mae Hong Son",narrow,city,Thailand,297928,23
geographic,Thailand,"Mae Taeng",narrow,city,Thailand,1951349,2
geographic,Thailand,"Mae Wang",narrow,city,Thailand,2237291,-1
geographic,Thailand,"Mae On",narrow,city,Thailand,1450344,4
geographic,Thailand,"Mae Chan",narrow,city,Thailand,2154261,3
geographic,Thailand,"Mae Sai",narrow,city,Thailand,303913,12
geographic,Thailand,"Phrae Province",hybrid,province,Thailand,2098625,10
geographic,Thailand,Phrae,narrow,city,Thailand,982710,10
geographic,Thailand,"Ko Phra Thong",narrow,island,Thailand,5556197,1
geographic,Thailand,"Sam Phran",narrow,city,Thailand,1810159,1
geographic,Thailand,"Phra Pradaeng",narrow,city,Thailand,2148067,-1
geographic,Thailand,"Chaloem Phra Kiat",narrow,city,Thailand,4187126,1
geographic,Thailand,"Sathing Phra",narrow,city,Thailand,790331,-1
geographic,Thailand,Phrao,narrow,city,Thailand,2237296,-1
geographic,Thailand,"Nam Phrae",narrow,city,Thailand,2317044,-1
geographic,Thailand,"Wang Nam Khiao",narrow,city,Thailand,2237512,2
geographic,Thailand,"Wang Nam Yen",narrow,city,Thailand,2237282,1
geographic,Thailand,"Wang Thong",narrow,city,Thailand,2237203,-1
geographic,Germany,Wang,narrow,city,Germany,2085278,-1
geographic,Thailand,"Wang Chin",narrow,city,Thailand,2237353,-1
geographic,Thailand,"Wang Noi",narrow,city,Thailand,2238747,-1
geographic,Thailand,"Wang Saphung",narrow,city,Thailand,2237449,-1
geographic,Thailand,"Wang Sam Mo",narrow,city,Thailand,2237634,-1
geographic,Thailand,"Wang Sai Phun",narrow,city,Thailand,2237196,-1
geographic,Thailand,Sukhothai,narrow,city,Thailand,303921,17
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Ban Dan",narrow,city,Thailand,2237361,-1
geographic,Laos,"Ban Xieng Lom",narrow,city,Laos,3387411,1
geographic,Thailand,"Ban Ta Khun",narrow,city,Thailand,2237707,-1
geographic,Thailand,"Ban Chang",narrow,city,Thailand,2237272,3
geographic,Laos,"Ban Pak-Ou",narrow,city,Laos,303979,-1
geographic,Laos,"Ban Khiet Ngong",narrow,city,Laos,1220566,-1
geographic,Thailand,"Ban Khai",narrow,city,Thailand,2237273,-1
geographic,Thailand,"Ban Laem",narrow,city,Thailand,2237743,1
geographic,Thailand,"Ban Bueng",narrow,city,Thailand,2237266,-1
geographic,Thailand,"Khiri Rat Nikhom",narrow,city,Thailand,2237713,-1
geographic,Cuba,"Matanzas Province",hybrid,province,Caribbean,2198339,65
geographic,Thailand,"Prachuap Khiri Khan Province",hybrid,province,Thailand,297933,176
geographic,Zimbabwe,"Matabeleland North Province",hybrid,province,Zimbabwe,3650640,12
geographic,Tanzania,Matemwe,narrow,city,Tanzania,616017,5
geographic,Brazil,"State of Mato Grosso do Sul",broad,state,Brazil,303368,-1
geographic,Brazil,"State of Mato Grosso",broad,state,Brazil,303346,-1
geographic,California,"San Mateo",narrow,city,"United States",33031,-1
geographic,Italy,"Province of Matera",hybrid,province,Italy,2440589,-1
geographic,Thailand,"Kong Ra",narrow,city,Thailand,2238726,-1
geographic,China,"Hong Kong Region",narrow,region,China,1157053,652
geographic,China,"Hong Kong",narrow,city,China,294217,652
geographic,Cambodia,"Koh Kong Province",hybrid,province,Cambodia,2366667,7
geographic,Cambodia,"Koh Kong",narrow,city,Cambodia,1532269,4
geographic,Myanmar,"Wan Kong",narrow,city,Myanmar,790329,-1
geographic,Thailand,"Si Sawat",narrow,city,Thailand,2237739,2
geographic,Thailand,"Si Racha",narrow,city,Thailand,1602205,13
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Si Chiang Mai",narrow,city,Thailand,2237524,-1
geographic,China,"Si County",narrow,city,China,1586188,3
geographic,Thailand,"Si Thep",narrow,city,Thailand,2237183,-1
geographic,Thailand,"Si Samrong",narrow,city,Thailand,2237229,1
geographic,Thailand,"Si Prachan",narrow,city,Thailand,2237238,-1
geographic,Thailand,"Si Sunthon",narrow,city,Thailand,2315806,-1
geographic,Thailand,"Si Sawat",narrow,city,Thailand,2237739,2
geographic,Thailand,"Si Racha",narrow,city,Thailand,1602205,13
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Si Chiang Mai",narrow,city,Thailand,2237524,-1
geographic,China,"Si County",narrow,city,China,1586188,3
geographic,Thailand,"Si Thep",narrow,city,Thailand,2237183,-1
geographic,Thailand,"Si Prachan",narrow,city,Thailand,2237238,-1
geographic,Thailand,"Si Satchanalai",narrow,city,Thailand,2237230,-1
geographic,Thailand,"Si Sunthon",narrow,city,Thailand,2315806,-1
geographic,Thailand,"Si Songkhram",narrow,city,Thailand,2237482,-1
geographic,Thailand,"Khok Si Suphan",narrow,city,Thailand,2237548,-1
geographic,Thailand,"Nakhon Si Thammarat Province",hybrid,province,Thailand,2098421,35
geographic,Thailand,"Nakhon Si Thammarat",narrow,city,Thailand,469415,26
geographic,Thailand,"Nakhon Chai Si",narrow,city,Thailand,2237151,-1
geographic,Thailand,"Si Sawat",narrow,city,Thailand,2237739,2
geographic,Thailand,"Si Racha",narrow,city,Thailand,1602205,13
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Si Chiang Mai",narrow,city,Thailand,2237524,-1
geographic,Thailand,"Thung Chang",narrow,city,Thailand,2237345,1
geographic,Thailand,"Thung Song",narrow,city,Thailand,2237662,-1
geographic,Thailand,"Thung Yao",narrow,city,Thailand,3326174,-1
geographic,Thailand,"Thung Tako",narrow,city,Thailand,2237641,-1
geographic,Thailand,"Thung Wa",narrow,city,Thailand,2237690,-1
geographic,Thailand,"Thung Khao Luang",narrow,city,Thailand,2237543,-1
geographic,Thailand,"Thung Yai",narrow,city,Thailand,2237663,-1
geographic,Thailand,"Thung Hua Chang",narrow,city,Thailand,2237330,-1
geographic,Thailand,"Thung Fon",narrow,city,Thailand,2237633,-1
geographic,Thailand,Phitsanulok,narrow,city,Thailand,303918,41
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Nakhon Ratchasima Province",hybrid,province,Thailand,2098196,87
geographic,Thailand,"Nakhon Si Thammarat Province",hybrid,province,Thailand,2098421,35
geographic,Thailand,"Nakhon Ratchasima",narrow,city,Thailand,469414,37
geographic,Thailand,"Nakhon Pathom Province",hybrid,province,Thailand,2098409,8
geographic,Thailand,"Nakhon Pathom",narrow,city,Thailand,303914,6
geographic,Thailand,"Nakhon Phanom Province",hybrid,province,Thailand,2098411,4
geographic,Thailand,"Nakhon Phanom",narrow,city,Thailand,1489274,3
geographic,Thailand,"Nakhon Sawan Province",hybrid,province,Thailand,2098416,10
geographic,Thailand,"Nakhon Si Thammarat",narrow,city,Thailand,469415,26
geographic,Quebec,Cap-Chat,narrow,city,Canada,814343,4
geographic,Thailand,"Hang Chat",narrow,city,Thailand,2237314,-1
geographic,Thailand,"Trakan Phuet Phon",narrow,city,Thailand,2237617,-1
geographic,France,"La Chapelle-du-Mont-du-Chat",narrow,city,France,3463953,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Phrom Khiri",narrow,city,Thailand,2237657,-1
geographic,Thailand,"Phrom Buri",narrow,city,Thailand,2237223,-1
geographic,Thailand,"Phra Phrom",narrow,city,Thailand,2237656,-1
geographic,Thailand,"Wat Sing",narrow,city,Thailand,2237124,-1
geographic,Thailand,"Wat Phleng",narrow,city,Thailand,2237756,-1
geographic,Africa,Botswana,broad,country,,293766,-1
geographic,Australia,"Botany Bay",narrow,municipality,Australia,2650913,5
geographic,"New Jersey","Ship Bottom",narrow,city,"United States",46818,5
geographic,Washington,Bothell,narrow,city,"United States",58362,8
geographic,Saba,"The Bottom",narrow,city,Caribbean,147336,1
geographic,Barbados,"Bottom Bay",narrow,city,Caribbean,1892993,-1
geographic,"North Dakota",Bottineau,narrow,city,"United States",49711,-1
geographic,Thailand,"Wang Nam Khiao",narrow,city,Thailand,2237512,2
geographic,Thailand,"Wang Nam Yen",narrow,city,Thailand,2237282,1
geographic,Germany,Wang,narrow,city,Germany,2085278,-1
geographic,Thailand,"Wang Chin",narrow,city,Thailand,2237353,-1
geographic,Thailand,"Wang Noi",narrow,city,Thailand,2238747,-1
geographic,Thailand,"Wang Saphung",narrow,city,Thailand,2237449,-1
geographic,Thailand,"Wang Sam Mo",narrow,city,Thailand,2237634,-1
geographic,Thailand,"Wang Sai Phun",narrow,city,Thailand,2237196,-1
geographic,Thailand,"Wang Pong",narrow,city,Thailand,2237184,-1
geographic,Thailand,"Noen Sa-nga",narrow,city,Thailand,2237389,-1
geographic,Thailand,"Noen Kham",narrow,city,Thailand,2237120,-1
geographic,Thailand,"Sung Noen",narrow,city,Thailand,2237510,-1
geographic,Thailand,"Phichit Province",hybrid,province,Thailand,2098563,1
geographic,Thailand,Phichit,narrow,city,Thailand,658364,1
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Wang Nam Khiao",narrow,city,Thailand,2237512,2
geographic,Thailand,"Wang Nam Yen",narrow,city,Thailand,2237282,1
geographic,Thailand,"Wang Thong",narrow,city,Thailand,2237203,-1
geographic,Germany,Wang,narrow,city,Germany,2085278,-1
geographic,Thailand,"Wang Chin",narrow,city,Thailand,2237353,-1
geographic,Thailand,"Wang Noi",narrow,city,Thailand,2238747,-1
geographic,Thailand,"Wang Saphung",narrow,city,Thailand,2237449,-1
geographic,Thailand,"Wang Sam Mo",narrow,city,Thailand,2237634,-1
geographic,Thailand,"Wang Pong",narrow,city,Thailand,2237184,-1
geographic,Thailand,"Pho Thong",narrow,city,Thailand,2237113,-1
geographic,Thailand,"Pho Sai",narrow,city,Thailand,2237610,-1
geographic,Thailand,"Pho Thale",narrow,city,Thailand,2237190,-1
geographic,Thailand,"Pho Tak",narrow,city,Thailand,2237518,-1
geographic,Thailand,"Pho Si Suwan",narrow,city,Thailand,2237570,-1
geographic,Thailand,"Pho Chai",narrow,city,Thailand,2237536,-1
geographic,Thailand,"Ko Chang",narrow,island,Thailand,580110,71
geographic,China,Changsha,narrow,city,China,494932,1284
geographic,China,Changchun,narrow,city,China,297448,594
geographic,Thailand,"Hua Hin",narrow,city,Thailand,297922,128
geographic,Austria,Saalbach-Hinterglemm,narrow,city,Austria,608663,71
geographic,Massachusetts,Hingham,narrow,city,"United States",41608,1
geographic,Georgia,Hinesville,narrow,city,"United States",35011,13
geographic,England,Hinckley,narrow,city,"United Kingdom",190783,3
geographic,Alberta,Hinton,narrow,city,Canada,181726,17
geographic,Minnesota,Hinckley,narrow,city,"United States",43164,6
geographic,"New Zealand",Hinuera,narrow,city,"New Zealand",3395240,-1
geographic,India,Hinjewadi,narrow,city,India,3746898,-1
geographic,Thailand,"Bang Len",narrow,city,Thailand,2237148,-1
geographic,Thailand,"Bang Khan",narrow,city,Thailand,2237646,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Pho Thong",narrow,city,Thailand,2237113,-1
geographic,Thailand,"Pho Sai",narrow,city,Thailand,2237610,-1
geographic,Thailand,"Pho Prathap Chang",narrow,city,Thailand,2237189,-1
geographic,Thailand,"Pho Tak",narrow,city,Thailand,2237518,-1
geographic,Thailand,"Pho Si Suwan",narrow,city,Thailand,2237570,-1
geographic,Thailand,"Pho Chai",narrow,city,Thailand,2237536,-1
geographic,Thailand,"Choeng Thale",narrow,city,Thailand,1224250,16
geographic,Thailand,"Nong Thale",narrow,city,Thailand,3175953,13
geographic,Austria,"Brixen im Thale",narrow,city,Austria,1096515,-1
geographic,Thailand,"Sam Roi Yot",narrow,city,Thailand,2543854,9
geographic,Thailand,"Sam Phran",narrow,city,Thailand,1810159,1
geographic,India,Sam,narrow,city,India,1918377,-1
geographic,Vietnam,"Sam Son",narrow,city,Vietnam,2440584,3
geographic,Laos,"Sam Neua",narrow,city,Laos,2269393,-1
geographic,Thailand,"Sam Ngao",narrow,city,Thailand,2237760,-1
geographic,Texas,"Sam Rayburn",narrow,city,"United States",56607,-1
geographic,Thailand,"Sam Chuk",narrow,city,Thailand,2237237,-1
geographic,Thailand,"Sam Khok",narrow,city,Thailand,2237175,-1
geographic,Thailand,"Pa Khlok",narrow,city,Thailand,2315811,1
geographic,Thailand,"Nuea Khlong",narrow,city,Thailand,1800625,1
geographic,Thailand,"Khlong Thom",narrow,city,Thailand,2237643,-1
geographic,Thailand,"Khlong Yai",narrow,city,Thailand,2237287,1
geographic,Cyprus,Khlorakas,narrow,city,Cyprus,2548642,1
geographic,Thailand,"Khlong Sok",narrow,city,Thailand,2103645,-1
geographic,Thailand,"Khlong Luang",narrow,city,Thailand,2237171,-1
geographic,Thailand,"Khlong Lan",narrow,city,Thailand,2237128,-1
geographic,Thailand,"Khlong Hoi Khong",narrow,city,Thailand,2237693,-1
geographic,Thailand,"Muak Lek",narrow,city,Thailand,2142028,4
geographic,Spain,Lekeitio,narrow,city,Spain,1069109,6
geographic,Norway,Leknes,narrow,city,Norway,2200895,1
geographic,Sweden,Leksand,narrow,city,Sweden,667129,3
geographic,Thailand,"Don Sak",narrow,city,Thailand,2237710,-1
geographic,Nigeria,Lekki,narrow,city,Nigeria,2492082,2
geographic,Norway,"Leka Municipality",narrow,district,Norway,2415105,-1
geographic,Norway,Leknes,narrow,city,Norway,1188611,-1
geographic,"The Netherlands",Lekkerkerk,narrow,city,"The Netherlands",1087393,-1
geographic,Thailand,"Bueng Kan Province",hybrid,province,Thailand,2098311,2
geographic,Thailand,"Bueng Kan City",narrow,city,Thailand,2237356,2
geographic,Thailand,"Bueng Sam Phan",narrow,city,Thailand,2237177,-1
geographic,Thailand,"Bueng Khong Long",narrow,city,Thailand,2237354,-1
geographic,Thailand,"Bueng Bun",narrow,city,Thailand,2237561,-1
geographic,Thailand,"Bueng Samakkhi",narrow,city,Thailand,2237125,-1
geographic,Utah,"Wasatch Range",hybrid,region,"United States",659486,215
geographic,Myanmar,"Yangon (Rangoon)",narrow,city,Myanmar,294191,91
geographic,Maldives,"Rangali Island",narrow,island,,298325,-1
geographic,Vietnam,"Dong Hoi",narrow,city,Vietnam,659924,12
geographic,Vietnam,"Dong Nai Province",hybrid,province,Vietnam,2146205,2
geographic,Vietnam,"Dong Ha",narrow,city,Vietnam,811042,2
geographic,Vietnam,"Dong Thap Province",hybrid,province,Vietnam,2146206,3
geographic,China,"Dong'an County",narrow,city,China,1179479,7
geographic,Vietnam,"Dong Van",narrow,city,Vietnam,4200402,-1
geographic,Vietnam,"Dong Hoa Hiep",narrow,city,Vietnam,2357702,-1
geographic,China,"Dong'e County",narrow,city,China,1804941,-1
geographic,Thailand,"Dong Luang",narrow,city,Thailand,2237471,-1
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,Phetchabun,narrow,city,Thailand,1179374,7
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Sawang Daen Din",narrow,city,Thailand,2237556,1
geographic,Thailand,"Pluak Daeng",narrow,city,Thailand,2237276,-1
geographic,Thailand,"Non Din Daeng",narrow,city,Thailand,2237371,-1
geographic,Thailand,"Nong Bua Daeng",narrow,city,Thailand,2237390,-1
geographic,Thailand,"Wihan Daeng",narrow,city,Thailand,2237217,-1
geographic,Thailand,"Non Daeng",narrow,city,Thailand,2237499,-1
geographic,Thailand,"Thung Yang Daeng",narrow,city,Thailand,2238720,-1
geographic,Thailand,"Don Mot Daeng",narrow,city,Thailand,2237598,-1
geographic,Norway,Lom,narrow,municipality,Norway,445035,5
geographic,Bulgaria,Lom,narrow,city,Bulgaria,2100677,-1
geographic,Thailand,"Lom Kao",narrow,city,Thailand,2237179,-1
geographic,Thailand,"Doi Saket",narrow,city,Thailand,1961657,5
geographic,Turkey,"Sakarya Province",hybrid,province,Turkey,612462,14
geographic,Japan,Sakai,narrow,city,Japan,654326,20
geographic,Russia,"Sakhalin Oblast",hybrid,province,Russia,2324035,16
geographic,Russia,Sakhalin,narrow,island,Russia,4355184,-1
geographic,Russia,Yuzhno-Sakhalinsk,narrow,city,Russia,298497,-1
geographic,Norway,Lom,narrow,municipality,Norway,445035,5
geographic,Thailand,"Lom Sak",narrow,city,Thailand,2237180,-1
geographic,Bulgaria,Lom,narrow,city,Bulgaria,2100677,-1
geographic,Taiwan,Kaohsiung,narrow,city,Taiwan,297908,244
geographic,Laos,"Ban Xieng Lom",narrow,city,Laos,3387411,1
geographic,Namibia,Kaokoland,hybrid,region,Namibia,608445,-1
geographic,Namibia,"Kaoko Otavi",narrow,city,Namibia,1182952,1
geographic,Senegal,"Kaolack Region",hybrid,region,Senegal,3140013,-1
geographic,Senegal,Kaolack,narrow,city,Senegal,480238,-1
geographic,Thailand,"Pran Buri",narrow,city,Thailand,667502,15
geographic,Thailand,"Buriram Province",hybrid,province,Thailand,2098319,11
geographic,Thailand,Buriram,narrow,city,Thailand,668418,10
geographic,Washington,Burien,narrow,city,"United States",58375,-1
geographic,Thailand,"Suphan Buri Province",hybrid,province,Thailand,2099228,3
geographic,Thailand,"Lop Buri",narrow,city,Thailand,303912,7
geographic,Thailand,"Suphan Buri",narrow,city,Thailand,303922,3
geographic,Colombia,Buritaca,narrow,city,Colombia,2627106,1
geographic,Thailand,"Prachin Buri Province",hybrid,province,Thailand,2098630,6
geographic,Thailand,"Si Sawat",narrow,city,Thailand,2237739,2
geographic,Thailand,"Si Racha",narrow,city,Thailand,1602205,13
geographic,Thailand,"Si Maha Phot",narrow,city,Thailand,2238680,1
geographic,Thailand,"Si Chiang Mai",narrow,city,Thailand,2237524,-1
geographic,China,"Si County",narrow,city,China,1586188,3
geographic,Thailand,"Si Samrong",narrow,city,Thailand,2237229,1
geographic,Thailand,"Si Prachan",narrow,city,Thailand,2237238,-1
geographic,Thailand,"Si Satchanalai",narrow,city,Thailand,2237230,-1
geographic,Thailand,"Si Sunthon",narrow,city,Thailand,2315806,-1
geographic,Thailand,"Nong Thale",narrow,city,Thailand,3175953,13
geographic,Thailand,"Nong Khai Province",hybrid,province,Thailand,2098436,14
geographic,Thailand,"Nong Khai",narrow,city,Thailand,303915,14
geographic,Laos,"Nong Khiaw",narrow,city,Laos,1520128,-1
geographic,Thailand,"Nong Bua Lamphu Province",hybrid,province,Thailand,2154412,-1
geographic,Thailand,"Nong Sung",narrow,city,Thailand,2237474,-1
geographic,Thailand,"Nong Kae",narrow,city,Thailand,6375760,-1
geographic,Thailand,"Nong Prue",narrow,city,Thailand,2237736,1
geographic,Thailand,"Nong Pla Lai",narrow,city,Thailand,3526318,-1
geographic,Thailand,"Bueng Kan Province",hybrid,province,Thailand,2098311,2
geographic,Thailand,"Bueng Kan City",narrow,city,Thailand,2237356,2
geographic,Thailand,"Bueng Khong Long",narrow,city,Thailand,2237354,-1
geographic,Thailand,"Bueng Bun",narrow,city,Thailand,2237561,-1
geographic,Thailand,"Bueng Samakkhi",narrow,city,Thailand,2237125,-1
geographic,Thailand,"Bueng Na Rang",narrow,city,Thailand,2237187,-1
geographic,Thailand,"Phang Nga Province",hybrid,province,Thailand,2043912,-1
geographic,Thailand,"Ko Phangan",narrow,island,Thailand,303907,91
geographic,Vietnam,"Phan Thiet",narrow,municipality,Vietnam,298086,97
geographic,Vietnam,"Nam Mau",narrow,city,Vietnam,6582231,-1
geographic,Thailand,"Nam Phrae",narrow,city,Thailand,2317044,-1
geographic,Vietnam,"Nam Dinh Province",narrow,province,Vietnam,5556249,-1
geographic,Thailand,"Nam Pat",narrow,city,Thailand,2238699,-1
geographic,Thailand,"Nam Phong",narrow,city,Thailand,2237422,-1
geographic,Thailand,"Nam Kliang",narrow,city,Thailand,2237567,-1
geographic,Thailand,"Nam Som",narrow,city,Thailand,2237624,-1
geographic,Thailand,"Nam Song",narrow,city,Thailand,3238749,-1
geographic,Thailand,"Nam Yuen",narrow,city,Thailand,2237608,-1
geographic,Thailand,"Wang Nam Khiao",narrow,city,Thailand,2237512,2
geographic,Thailand,"Wang Nam Yen",narrow,city,Thailand,2237282,1
geographic,Thailand,"Wang Thong",narrow,city,Thailand,2237203,-1
geographic,Germany,Wang,narrow,city,Germany,2085278,-1
geographic,Thailand,"Wang Chin",narrow,city,Thailand,2237353,-1
geographic,Thailand,"Wang Noi",narrow,city,Thailand,2238747,-1
geographic,Thailand,"Wang Saphung",narrow,city,Thailand,2237449,-1
geographic,Thailand,"Wang Sam Mo",narrow,city,Thailand,2237634,-1
geographic,Thailand,"Wang Sai Phun",narrow,city,Thailand,2237196,-1
